Bedroom,Bathroom,Den,Address,Lat,Long,Price
1.00,1.00,1.00,"68 Abell St, Toronto, ON M6J 0B1, Canada",43.6423708,-79.4241905,2000.00
1.00,1.00,1.00,"68 Abell St, Toronto, ON M6J 0B1, Canada",43.6423708,-79.4241905,2000.00
2.00,1.00,0.00,", Toronto M5B 2K3 ON, Canada",43.6578373,-79.3806087,1200.00
1.00,1.00,0.00,"1190 Dundas Street East, Toronto M4M0C5 ON",43.665173,-79.3410685,2100.00
1.00,1.00,1.00,"165 Legion Rd N, Etobicoke, ON M8Y 0B3, Canada",43.6243053,-79.488423,2100.00
2.00,1.00,0.00,"L1H, Canada",43.8849512,-78.8326016,1350.00
2.00,1.00,0.00,"65 St Mary St, Toronto, ON M5S 0A6, Canada",43.6672109,-79.3891532,3099.00
2.00,2.00,0.00,"19 Swayne St, Cobourg, ON K9A 1K6, Canada",43.960557,-78.164838,1200.00
1.00,1.00,0.00,"85 Queen's Wharf Rd, Toronto, ON M5V 0J9, Canada",43.6387842,-79.3988635,2600.00
2.00,2.00,0.00,"50 Absolute Ave, Mississauga, ON L4Z 0A8, Canada",43.5949126,-79.6357361,2299.00
1.00,1.00,0.00,"170 Fort York Blvd, Toronto, ON M5V 0E6, Canada",43.6393466,-79.3997415,2150.00
1.00,1.00,0.00,"167 Church Street, Toronto, ON, M5B 1Y6",43.6543938,-79.3759018,1930.00
3.00,1.00,0.00,"295 Dufferin St., Toronto, ON, M6K 1Z6",43.6403508,-79.4275216,2707.00
1.00,1.00,0.00,"112 George Street, M5A 2M5, Toronto, ON",43.6520584,-79.3714575,2500.00
1.00,1.00,1.00,"81 Navy Wharf Ct, Toronto, ON M5V 3S2, Canada",43.6413655,-79.3914457,2300.00
2.00,2.00,0.00,"11 Peel Ave, Toronto, ON M6J 1M3, Canada",43.6437964,-79.4284926,2000.00
1.00,2.00,1.00,"2121 Lake Shore Blvd W, Etobicoke, ON M8V 4E9, Canada",43.6274471,-79.4783741,2450.00
1.00,1.00,0.00,"17 Mill St E, Acton, ON L7J 1G8, Canada",43.6302091,-80.0410457,1150.00
2.00,1.00,0.00,"65 E Liberty St, Toronto, ON M6K, Canada",43.6383993,-79.4144482,2699.00
1.00,1.00,0.00,"20 Bruyeres Mews, Toronto, ON M5V 0G8, Canada",43.6375235,-79.400877,2400.00
1.00,1.00,1.00,"60 S Town Centre Blvd, Markham, ON L6G 0C5, Canada",43.8528627,-79.3386881,1800.00
1.00,1.00,1.00,"8 The Esplanade 3003 Suite 3003, Toronto, ON M5E 0A6, Canada",43.6460983,-79.3760549,2450.00
1.00,1.00,0.00,"50 Cordova Avenue, Etobicoke, ON, M9A 4X6",43.6471397,-79.5265814,1400.00
2.00,2.00,0.00,"170 Bayview Avenue, Toronto M5A 0M4 ON",43.6551919,-79.3539119,4000.00
1.00,1.00,0.00,"88 Harbour St., M5J 0C3, Toronto, ON",43.6417851,-79.3790058,2300.00
1.00,1.00,0.00,", Toronro M4V 1N5 ON, Canada",43.6865112,-79.3995216,150.00
1.00,1.00,0.00,"Downtown, Toronto M5V1K1 ON, Canada",43.645396,-79.3942439,1900.00
2.00,2.00,0.00,"Downtown, Toronto M5V1K1 ON, Canada",43.645396,-79.3942439,2500.00
1.00,1.00,0.00,"101 Peter St, Toronto, ON M5V 0G6, Canada",43.6475126,-79.3927022,1600.00
2.00,2.00,0.00,"460 Adelaide St E, Toronto, ON M5A 1N4, Canada",43.6527574,-79.3665108,3500.00
1.00,1.00,0.00,"Toronto, ON M5G1R7, Canada",43.6515926,-79.3875585,1700.00
1.00,1.00,1.00,"215 Sherway Gardens Rd, Etobicoke M9C 0A4 ON",43.6095324,-79.5570952,2100.00
2.00,1.00,0.00,"Taunton Rd W, Oshawa, ON L1G 3T3, Canada",43.931288,-78.8862875,1500.00
1.00,1.00,0.00,", Whitby L1m2g9 ON, Canada",43.9487179,-78.9479159,1350.00
1.00,1.00,0.00,"88 Bloor Street East, Toronto, ON, M4W 3G9",43.670811,-79.3852395,1699.00
1.00,1.00,0.00,"144 Simcoe St, Toronto, ON M5H 3G4, Canada",43.6495569,-79.3872283,2200.00
1.00,1.00,0.00,", M5B 2E8, Toronto, ON",43.6598307,-79.3805207,1700.00
1.00,1.00,0.00,"40 Homewood Ave, m4y 2k2, Toronto, ON",43.6641794,-79.3755059,2100.00
1.00,1.00,0.00,"955 Bay St, Toronto, ON M5S 2A2, Canada",43.6647727,-79.3869867,2000.00
1.00,1.00,0.00,"99 Stadium Rd, Toronto, ON M5V 2Z7, Canada",43.6351036,-79.4010133,2100.00
2.00,2.00,0.00,"68 Shuter St, Toronto, ON M5B 1Y4, Canada",43.655111,-79.3756429,2990.00
1.00,1.00,0.00,"87 Peter St, Toronto, ON M5V 0P1, Canada",43.6469441,-79.3923973,2200.00
1.00,1.00,0.00,"8 Mercer St, Toronto, ON M5V 0C4, Canada",43.6460058,-79.3899085,1900.00
1.00,1.00,0.00,"20 Minowan Miikan Lane, Toronto, ON M6J 1M3, Canada",43.6428951,-79.4281018,2000.00
1.00,1.00,0.00,"68 Abell St, Toronto, ON M6J 0B1, Canada",43.6423708,-79.4241905,2000.00
2.00,2.00,0.00,"68 Abell St, Toronto, ON M6J 0B1, Canada",43.6423708,-79.4241905,2000.00
3.00,1.00,0.00,"89 Concession St, Newmarket, ON L3Y 3W4, Canada",44.0570506,-79.4555118,1900.00
2.00,2.00,0.00,"100 Bond St E, Oshawa, ON L1G 0A2, Canada",43.8999695,-78.8601161,2395.00
1.00,1.00,0.00,"20 Minowan Miikan Lane, Toronto, ON M6J 1M3, Canada",43.6428951,-79.4281018,2000.00
2.00,2.00,0.00,"1 Atlantic Ave, Toronto, ON M6K 3E7, Canada",43.6365382,-79.41931,2000.00
1.00,1.00,0.00,"21 Nelson St, Toronto, ON M5V 3H9, Canada",43.6487831,-79.3880423,2250.00
1.00,1.00,1.00,"2900 Highway 7 Ave W, Vaughan, ON, L4K 0G3",43.7957594,-79.5204723,1850.00
1.00,1.00,0.00,"25 Bedford Rd., Toronto, ON, M5R 1A9",43.6700064,-79.3976944,1760.00
2.00,2.00,0.00,"168 Simcoe St, Toronto, ON M5H 4C9, Canada",43.6500917,-79.3873738,3600.00
1.00,1.00,0.00,"460 Adelaide St E, Toronto, ON M5A 1N4, Canada",43.6527574,-79.3665108,2050.00
2.00,2.00,0.00,"323 Richmond St E, Toronto, ON M5A 4S8, Canada",43.6531574,-79.3686431,2950.00
2.00,1.00,0.00,"Main St E, Milton, ON, Canada",43.5281241,-79.866827,2000.00
1.00,2.00,0.00,"10 Capreol Court  Unit # 321, M5V 4B3, Toronto, ON",43.6402232,-79.395951,2500.00
1.00,1.00,0.00,"8 Wellesley St E, Toronto, ON M4Y 3B2, Canada",43.6652335,-79.3842932,99.00
1.00,1.00,0.00,"1 The Esplanade, Toronto, ON M5E 0A8, Canada",43.6458091,-79.3756819,2650.00
2.00,1.00,0.00,"902 Ossington Ave, Toronto, ON M6G 3V1, Canada",43.6661636,-79.4276187,2400.00
1.00,1.00,0.00,"12 Yonge St, Toronto, ON M5E 1Z9, Canada",43.6431051,-79.375906,2250.00
1.00,1.00,0.00,"126 Simcoe St, Toronto, ON M5V 0H5, Canada",43.6489727,-79.3872946,2350.00
2.00,2.00,0.00,"17 Kenaston Gardens, North York, ON M2K 0B9, Canada",43.7658605,-79.3855003,2650.00
1.00,1.00,1.00,"424 Adelaide St E, Toronto, ON M5A 1N4, Canada",43.6525764,-79.3670659,2450.00
2.00,2.00,0.00,"44 Gerrard St W, Toronto, ON M5G 2K2, Canada",43.658897,-79.383798,2950.00
1.00,1.00,0.00,"33 Davisville Avenue, Toronto, ON, M4S 2Y9",43.6984043,-79.3948245,2800.00
1.00,1.00,0.00,"88 Isabella Street, Toronto, ON, M4Y 1N4",43.6687589,-79.3812685,1850.00
1.00,1.00,0.00,"505 Locust Street, Burlington, ON, L7S 1X6",43.3264539,-79.8003871,1750.00
1.00,1.00,0.00,"89 McGill St, Toronto, ON M5B 1H3, Canada",43.6606054,-79.3786354,2250.00
1.00,1.00,1.00,"270 Queens Quay W, Toronto, ON M5V 3A7, Canada",43.6390962,-79.3864748,2600.00
2.00,2.00,0.00,"16 Brookers Ln, Etobicoke, ON M8V 0A5, Canada",43.626966,-79.4784876,3000.00
1.00,1.00,1.00,"M1N, Canada",43.692657,-79.2648481,1200.00
2.00,2.00,0.00,"20 Bruyeres Mews, Toronto, ON M5V 0G8, Canada",43.6375235,-79.400877,3500.00
2.00,2.00,0.00,"70 Temperance St, M5H4E8, Toronto, ON",43.6505597,-79.3820722,3000.00
1.00,1.00,0.00,"Burnhamthorpe Rd W, Mississauga, ON L5B 3R2, Canada",43.5860554,-79.6442402,2000.00
1.00,1.00,0.00,"2050 Prospect St, Burlington, ON L7R 1Y9, Canada",43.3349584,-79.8078173,1275.00
2.00,1.00,0.00,"700 Ross st, L7S 1S2, Burlington, ON",43.3289855,-79.8086183,1600.00
1.00,1.00,0.00,"29 Camden St #602, Toronto, ON M5V 3N3, Canada",43.6468787,-79.3972126,2900.00
1.00,1.00,0.00,", Toronto M5V0P3 ON, Canada",43.653226,-79.3831843,2000.00
1.00,2.00,0.00,"Euclid Ave, Toronto, ON, Canada",43.6586892,-79.4125775,65.00
1.00,1.00,1.00,"Burnhamthorpe Rd W, Mississauga, ON L5B 3R2, Canada",43.5860554,-79.6442402,2000.00
1.00,1.00,1.00,"295 Adelaide St W, Toronto, ON M5V 0L4, Canada",43.6476273,-79.3904081,2350.00
1.00,1.00,0.00,"88 Harbour St, Toronto, ON M5J 0C3, Canada",43.6417851,-79.3790058,2550.00
1.00,1.00,0.00,"146 Scarborough Rd, Toronto, ON M4E 3M6, Canada",43.6777793,-79.2861931,1300.00
1.00,2.00,1.00,"4800 Hwy 7, Woodbridge, ON L4L 1H7, Canada",43.7827052,-79.581291,1900.00
1.00,1.00,0.00,"3 Magani Ave, Bradford, ON L3Z 2S9, Canada",44.1114574,-79.5700826,1000.00
1.00,1.00,0.00,"250 Fort York Blvd, Toronto, ON M5V 3K9, Canada",43.6374082,-79.4066461,1900.00
1.00,1.00,0.00,"120 Church St, Toronto, ON M5C 2G8, Canada",43.6521506,-79.3754775,2300.00
1.00,1.00,0.00,"17 Dundonald St, Toronto, ON M4Y 1K3, Canada",43.6659283,-79.383465,2100.00
2.00,1.00,0.00,"332 George St, Cobourg, ON K9A 3M1, Canada",43.961937,-78.168754,1450.00
1.00,1.00,0.00,"365 Victoria St, Toronto, ON M5B 1W1, Canada",43.6576911,-79.3801612,1800.00
1.00,1.00,0.00,"120 Jameson Ave, Toronto, ON M6K 2Y1, Canada",43.6359631,-79.4357489,1595.00
3.00,3.00,0.00,"1353 Davenport Rd, Toronto, ON M6H 2H5, Canada",43.6730167,-79.4399334,2500.00
2.00,2.00,0.00,"386 Yonge St, Toronto, ON M5G 2K2, Canada",43.659329,-79.3826747,2100.00
1.00,1.00,1.00,"81 Navy Wharf Ct, Toronto, ON M5V 3S2, Canada",43.6413655,-79.3914457,2700.00
1.00,1.00,0.00,"500 Sherbourne St, Toronto, ON M4X 1L1, Canada",43.6679021,-79.3756819,2600.00
2.00,2.00,0.00,"770 Bay St, Toronto, ON M5G 0A6, Canada",43.6601367,-79.3858692,2950.00
2.00,2.00,0.00,"25 Cole St, Toronto, ON M5A 4M7, Canada",43.6601526,-79.3648897,2800.00
1.00,1.00,0.00,"101 charles St E, TORONTO M4Y0A9 ON",43.6695928,-79.3805797,1850.00
2.00,2.00,0.00,"18 Yonge St, Toronto, ON M5E 1Z8, Canada",43.6444084,-79.3765617,2500.00
2.00,2.00,0.00,"37 King St E, Toronto, ON M5C, Canada",43.6490882,-79.3762537,3400.00
2.00,2.00,0.00,"101 Charles St, Toronto, ON, M4Y 1V2",43.6695928,-79.3805797,3100.00
2.00,1.00,0.00,"1275 Elgin Street, Burlington, ON, L7S 1E2",43.320557,-79.803979,1600.00
1.00,1.00,1.00,"4011 Brickstone Mews, Mississauga, ON L5B 0J7, Canada",43.5851682,-79.6460669,2050.00
2.00,2.00,0.00,"1460 Ghent Ave, Burlington, ON L7S 1W8, Canada",43.3324553,-79.8093698,1532.00
1.00,1.00,0.00,"2210 Lakeshore Rd, Burlington, ON L7R 4J9, Canada",43.3278672,-79.7872536,2195.00
1.00,1.00,1.00,"21 Iceboat Terr, Toronto, ON M5V 4A9, Canada",43.6403804,-79.3973372,2150.00
1.00,1.00,0.00,"180 university Ave, M5H 0A3, TORONTO, ON",43.648953,-79.3857683,4000.00
2.00,3.00,0.00,"180 University Ave, Toronto, ON M5H 0A2, Canada",43.648953,-79.3857683,6500.00
1.00,1.00,0.00,", Toronto M4C 5N3 ON, Canada",43.6952964,-79.300604,800.00
1.00,1.00,1.00,"290 Adelaide St W, Toronto, ON M5V 1P6, Canada",43.64787,-79.391138,3300.00
1.00,1.00,1.00,"8130 Birchmount Rd, Markham, ON L6G 0E4, Canada",43.8514089,-79.3256954,1800.00
2.00,1.00,0.00,"560 Bloor St E, Oshawa, ON L1H 3N2, Canada",43.885455,-78.8354375,1000.00
1.00,1.00,0.00,"18 Yonge St, Toronto, ON M5E 1Z8, Canada",43.6444084,-79.3765617,2200.00
1.00,1.00,1.00,"88 Scott St, Toronto, ON M5E 1X6, Canada",43.6485726,-79.3762754,2450.00
3.00,1.00,0.00,"2386  New Street, Burlington, ON, L7R 1J7",43.336221,-79.7869004,2349.00
1.00,1.00,0.00,"55 Bremner Blvd, Toronto, ON M5J 0A6, Canada",43.6428849,-79.3806168,2300.00
2.00,2.00,0.00,"30 Grand Trunk Crescent, Toronto, ON M5J 3A4, Canada",43.642282,-79.3828265,3000.00
2.00,2.00,0.00,"Water Walk Dr, Markham, ON L3R, Canada",43.85631,-79.3286298,2500.00
1.00,1.00,0.00,", Toronto M5J 2L7 ON, Canada",43.6455289,-79.3837757,1500.00
1.00,1.00,0.00,"14 York St, M5J2Z2, Toronto, ON",43.6419081,-79.3817798,2050.00
2.00,2.00,0.00,"625 King St W, Toronto, ON M5V 1M5, Canada",43.6439877,-79.4014038,2800.00
3.00,2.50,0.00,"373 D'Arcy St, Cobourg, ON K9A 4A6, Canada",43.965673,-78.1577347,1800.00
1.00,1.00,0.00,"285 King St W, Cobourg, ON K9A 2N4, Canada",43.958753,-78.1772499,1050.00
2.00,2.00,0.00,"121 Allan St, Oakville, ON L6J 3N3, Canada",43.4497718,-79.6652527,2200.00
1.00,1.00,0.00,"26 Victoria Square, Colborne, ON K0K 1S0, Canada",44.0060219,-77.8881524,1000.00
1.00,1.00,0.00,"15 Dundonald St, Toronto, ON M4Y 1K4, Canada",43.6658263,-79.3839939,1860.00
1.00,1.00,1.00,"87 Peter St, Toronto, ON M5V 0P1, Canada",43.6469441,-79.3923973,2350.00
3.00,2.00,0.00,"l6x1k5, Canada",43.6848515,-79.7755577,1900.00
2.00,3.00,0.00,"210 Victoria St #400, Toronto, ON M5B 2R3, Canada",43.6546239,-79.3790756,2800.00
1.00,1.00,0.00,"154 Bathurst, Toronto M5V 2R3 ON",43.6459543,-79.4039853,1800.00
3.00,1.00,0.00,"89 McGill Street, Toronto, ON, M5B 0B1",43.6606054,-79.3786354,3200.00
2.00,1.00,0.00,"70 Queens Wharf Rd, Toronto, ON M5V 0J2, Canada",43.6400685,-79.3999604,2800.00
1.00,1.00,0.00,", Toronto M5V3P5 ON, Canada",43.6450503,-79.3913411,3000.00
1.00,1.00,0.00,"89  Isabella Street, Toronto, ON, M4Y 1N8",43.6683764,-79.3806431,1900.00
1.00,1.00,0.00,"2170 Lakeshore Road, Burlington, ON, L7R 1A5",43.3277142,-79.7889643,1425.00
2.00,1.00,0.00,", Toronto M5H 2N2 ON, Canada",43.6525485,-79.3835118,2200.00
1.00,1.00,0.00,", Toronto M6h 2z5 ON, Canada",43.6591925,-79.4308293,1650.00
1.00,1.00,0.00,", M5N1z1, Toronto, ON",43.717321,-79.42485,900.00
1.00,1.00,0.00,"60 Annie Craig, M8V1A1, Toronto, ON",43.6249946,-79.4790453,2200.00
1.00,1.00,1.00,"1030 King Street west, toronto M6K 0B4 ON",43.641579,-79.4159028,2350.00
1.00,1.00,0.00,"629 King St W, Toronto, ON M5V 0G9, Canada",43.6439387,-79.4014775,1900.00
1.00,1.00,1.00,"87 Peter St, Toronto, ON M5V 0P1, Canada",43.6469441,-79.3923973,2400.00
1.00,1.00,0.00,"10 Capreol Ct, Toronto, ON M5V 4B3, Canada",43.6402232,-79.395951,2200.00
1.00,1.00,0.00,"10157 yonge st, Richmond hill L4C1T5 ON",43.8751012,-79.4377534,1300.00
2.00,2.00,0.00,"8 Telegram Mews, Toronto, ON M5V 3Z5, Canada",43.6404783,-79.3949699,3130.00
1.00,1.00,0.00,", Toronto L6a4y1 ON, Canada",43.653226,-79.3831843,2000.00
1.00,1.00,0.00,"101 Peter St, Toronto, ON M5V 0G6, Canada",43.6475126,-79.3927022,3750.00
2.00,2.00,0.00,"5 Hanna Ave, Toronto, ON M6K 0B3, Canada",43.6374534,-79.4183866,2500.00
1.00,1.00,0.00,", Toronto  M5A4S3 ON, Canada",43.6525889,-79.3677193,1500.00
1.00,1.00,0.00,", Toronto  M5A4S3 ON, Canada",43.6525889,-79.3677193,1600.00
1.00,1.00,0.00,"125 Railroad St, Brampton, ON, L6X 1H1",43.683063,-79.771759,1025.00
1.00,1.00,1.00,"10 Navy Wharf Ct, Toronto, ON M5V 3V2, Canada",43.6404402,-79.3918535,2550.00
1.00,1.00,0.00,"12 York Street, M5J 2Z2, Toronto, ON",43.6418726,-79.3819064,3300.00
1.00,1.00,0.00,"565 Sherbourne St, Toronto, ON M4X 1W7, Canada",43.6701586,-79.3756379,1450.00
1.00,1.00,0.00,"12 York St, Toronto, ON M5J 2Z2, Canada",43.6418726,-79.3819064,3300.00
1.00,1.00,1.00,"17 Dundonald St., M4Y 1K3, Toronto, ON",43.6659283,-79.383465,2680.00
1.00,1.00,1.00,"Adelaide St E, Toronto, ON, Canada, M5A 1N4",43.6524993,-79.3669609,2300.00
2.00,1.00,0.00,"14 York St, Toronto, ON M5J 0B1, Canada",43.6419081,-79.3817798,2600.00
1.00,1.00,0.00,", Toronto M8V 1M4 ON, Canada",43.5971347,-79.5232832,1000.00
1.00,1.00,1.00,"460 Adelaide St E, Toronto, ON M5A 1N4, Canada",43.6527574,-79.3665108,2300.00
2.00,1.00,0.00,"M5V1E7, Canada",43.6430555,-79.3961791,1700.00
2.00,2.00,0.00,"215 Fort York Blvd, Toronto, ON M5V 4A2, Canada",43.6363456,-79.404535,2800.00
1.00,1.00,1.00,"33 Shore Breeze Drive, Etobicoke, ON M8V 1A1, Canada",43.6238212,-79.4787279,2100.00
1.00,1.00,0.00,", Toronto M5v3z5 ON, Canada",43.640526,-79.3949037,1600.00
3.00,3.00,0.00,"10 Glen Rd, Toronto, ON, M4X 1M5",43.6715933,-79.3750834,4500.00
1.00,1.00,0.00,", Toronto Downtown M5T 1M9 ON, Canada",43.6569138,-79.3945078,1200.00
2.00,1.00,0.00,"l6x1k5, Canada",43.6848515,-79.7755577,1450.00
1.00,1.00,0.00,"20 Blue Jays Way, M5V 3W6, TORONTO, ON",43.6438459,-79.391824,2400.00
1.00,1.00,0.00,", Markham L3P1N3 ON, Canada",43.8777664,-79.2624698,1750.00
1.00,2.00,1.00,"120 Bayview Ave, Toronto, ON M5A 0G4, Canada",43.653978,-79.3541341,2350.00
3.00,1.50,0.00,"1275 Elgin Street, Burlington, ON, L7S 1E2",43.320557,-79.803979,1850.00
1.00,1.00,0.00,"40 Homewood Ave, Toronto, ON M4Y 2K2, Canada",43.6641794,-79.3755059,1700.00
1.00,1.00,0.00,"20 Blue Jays Way, M5V3W6, Toronto, ON",43.6438459,-79.391824,2400.00
1.00,1.50,1.00,"36 Blue Jays Way, Toronto, ON M5V 3T3, Canada",43.6449299,-79.3921465,2650.00
2.00,1.00,0.00,"99 McGill St, Toronto, ON M5B 1H5, Canada",43.6605397,-79.3786617,2700.00
1.00,1.00,0.00,"Toronto, ON M5R3H3, Canada",43.6755072,-79.4150009,1100.00
1.00,1.00,0.00,"328 Bayview Ave, Toronto, ON M5A 3R4, Canada",43.6592176,-79.3557961,1600.00
2.00,2.00,0.00,"5 St. Joseph, M4Y0B6, Toronto, ON",43.6657528,-79.3855792,3200.00
3.00,1.00,0.00,"36 Richmond St E, Oshawa, ON L1G 1E5, Canada",43.8997803,-78.8630636,1650.00
2.00,1.00,0.00,", TORONTO  M4T 1P3 ON, Canada",43.6904633,-79.3815764,36900.00
1.00,1.00,0.00,", Toronto M5V 2P1 ON, Canada",43.6410109,-79.4012807,2100.00
2.00,1.00,0.00,", Toronto m5a0j3 ON, Canada",43.653226,-79.3831843,2000.00
2.00,2.00,0.00,"17 Kenaston Gardens, North York, ON M2K 0B9, Canada",43.7658605,-79.3855003,2600.00
1.00,1.00,0.00,"25 Capreol Ct, Toronto, ON M5V 3Z7, Canada",43.6407261,-79.3955671,1950.00
3.00,2.00,0.00,", toronto M5V 3z4 ON, Canada",43.6410122,-79.3949476,6000.00
1.00,1.00,0.00,"36 Lisgar St, Toronto, ON M6J 0A9, Canada",43.6415965,-79.4234431,850.00
1.00,1.00,0.00,"65 May St, Toronto, ON M4W 2X9, Canada",43.6790427,-79.3765346,2350.00
1.00,1.00,0.00,"75 St Nicholas St, Toronto, ON M4Y 0A5, Canada",43.6676141,-79.3864589,2500.00
2.00,1.00,0.00,"123 Bloor St W, Oshawa, ON L1J 1P5, Canada",43.8791605,-78.8602488,1295.00
1.00,1.00,0.00,"Toronto, ON M6H 3E8, Canada",43.662091,-79.4332913,935.00
1.00,1.00,0.00,"150 East Liberty, M6K3R5, Toronto, ON",43.6387639,-79.4162418,2200.00
3.00,2.00,0.00,", M1L0B3, Toronto, ON",43.7038237,-79.2717186,1700.00
1.00,1.00,1.00,", Toronto M5A3X2 ON, Canada",43.6573918,-79.3703149,1650.00
1.00,1.00,0.00,"126 Simcoe St, Toronto, ON M5V 0H5, Canada",43.6489727,-79.3872946,2100.00
2.00,2.00,0.00,"Bay St, Toronto, ON, Canada",43.6572984,-79.3843645,1500.00
1.00,1.00,0.00,", Toronto M5B2M2 ON, Canada",43.659534,-79.3773535,2000.00
1.00,1.00,0.00,"62 Suncrest Blvd, Thornhill, ON L3T 7Y1, Canada",43.8415157,-79.3928791,1700.00
2.00,1.50,0.00,"633 Bay St, Toronto, ON M5G 2G4, Canada",43.6568825,-79.3835616,3000.00
1.00,1.00,1.00,"1 King St W, Toronto, ON M5H 1A1, Canada",43.6488576,-79.3781453,2750.00
2.00,2.00,0.00,"399 Adelaide St W, Toronto, ON M5V 1S1, Canada",43.6461884,-79.3972358,3950.00
1.00,1.00,0.00,"One King Street West, 1 King St W, Toronto, ON M5H 1A1, Canada",43.64894,-79.378086,2390.00
1.00,1.00,0.00,"Toronto, ON M6H 3E8, Canada",43.662091,-79.4332913,935.00
1.00,1.00,0.00,"126 Simcoe St, Toronto, ON M5V 0H5, Canada",43.6489727,-79.3872946,2150.00
3.00,2.00,0.00,"14 York St, Toronto, ON M5J 0B1, Canada",43.6419081,-79.3817798,4900.00
2.00,1.00,0.00,"1280 Rue Saint-Marc, Montréal, QC H3H 2G1, Canada",45.4925108,-73.5802928,1475.00
1.00,1.00,0.00,", Toronto  M5R 1B7 ON, Canada",43.6709659,-79.3905934,3620.00
1.00,1.00,0.00,", Toronto M6H 3J6 ON, Canada",43.6672287,-79.4375116,1600.00
1.00,1.00,0.00,"Tom Riley Park, 3216 Bloor St W, Etobicoke, ON M8X 1Z4, Canada",43.6471746,-79.5202966,1950.00
2.00,2.00,0.00,"120 Bayview Ave, Toronto, ON M5A 0G4, Canada",43.653978,-79.3541341,2800.00
1.00,1.00,0.00,", Toronto M5E 0B7 ON, Canada",43.6494165,-79.3745473,1900.00
1.00,1.00,1.00,"9 George St N, Brampton, ON L6X 0T6, Canada",43.6852857,-79.7614922,1900.00
1.00,1.00,0.00,"Victoria St, Toronto, ON M5B 2R3, Canada",43.6547038,-79.3789125,1980.00
1.00,1.00,0.00,", Toronto M5B 2K3 ON, Canada",43.6578373,-79.3806087,800.00
1.00,1.00,0.00,"1089 Dovercourt Rd, Toronto, ON M6H 2X7, Canada",43.6694569,-79.432457,1509.00
2.00,2.50,0.00,"311 Bay St, Toronto, ON M5H 4G5, Canada",43.6497827,-79.3804402,9750.00
1.00,1.00,0.00,"21 widmer, M5V2E8, toronto, ON",43.6472259,-79.3911003,2500.00
1.00,1.00,0.00,"290 Adelaide street west, toronto M5V1P6 ON",43.64787,-79.391138,2200.00
1.00,1.00,0.00,"38 Western Battery Rd, Toronto, ON M6K 3P1, Canada",43.6396381,-79.4131037,1700.00
2.00,1.00,0.00,", L7S 1H7, Burlington, ON",43.3267271,-79.8021823,2500.00
1.00,2.00,1.00,"225 Sackville St, Toronto, ON M5A 0B9, Canada",43.6598236,-79.3627273,2475.00
1.00,1.00,0.00,"25 Lower Simcoe St, Toronto, ON M5J 3A1, Canada",43.6415283,-79.3833016,2400.00
1.00,1.00,0.00,"70 Princeton Ave, M4B2R6, EAST YORK, ON",43.7093349,-79.3416638,1200.00
1.00,1.00,0.00,", Toronto M5H 4C7 ON, Canada",43.6487423,-79.3784972,1600.00
3.00,2.00,0.00,"L4K 0G3, Canada",43.795462,-79.521097,2000.00
2.00,2.00,0.00,"85 Queens Wharf road, M5V0J9, Toronto, ON",43.6387842,-79.3988635,3200.00
2.00,1.00,0.00,"120 Homewood Ave, Toronto, ON M4Y 1J4, Canada",43.6667515,-79.3762355,2699.00
2.00,1.00,0.00,"205 Sherway Gardens Rd, Etobicoke, ON M9C 0A5, Canada",43.6092724,-79.557008,2300.00
1.00,1.00,0.00,"Toronto, M5R 2L6, Toronto, ON, Canada",43.6739622,-79.4016325,1800.00
1.00,1.00,0.00,"210 Victoria St, Toronto, ON M5B 2R3, Canada",43.6546239,-79.3790756,2250.00
2.00,2.00,0.00,"1080 Bay St, Toronto, ON M5S 0A5, Canada",43.6669805,-79.3888889,3500.00
2.00,1.00,0.00,"88 Harbour St, Toronto, ON M5J 0C3, Canada",43.6417851,-79.3790058,2600.00
1.00,1.00,1.00,"88 Harbour St, Toronto, ON M5J 0C3, Canada",43.6417851,-79.3790058,2600.00
1.00,1.00,0.00,", North York M2N6Z9 ON, Canada",43.7697905,-79.4160562,1700.00
2.00,2.00,0.00,", TORONTO M4Y 3B2 ON, Canada",43.665234,-79.3839957,3300.00
1.00,1.00,0.00,"150 Elizabeth St, Toronto, ON M5G 0A9, Canada",43.6565308,-79.3860049,1550.00
1.00,2.00,1.00,"2121 Lake Shore Blvd W, Etobicoke, ON M8V 4E9, Canada",43.6274471,-79.4783741,99.00
1.00,1.00,0.00,"M5T3J9, Canada",43.6544346,-79.3905934,2400.00
2.00,2.00,0.00,"21 Upper Duke Crescent, Unionville, ON L6G 0B6, Canada",43.84968,-79.3284796,2300.00
1.00,1.00,0.00,", Burlington L7S 1H7 ON, Canada",43.3267271,-79.8021823,1475.00
1.00,1.00,1.00,"25 Telegram Mews, Toronto, ON M5V 3Z1, Canada",43.6409179,-79.3939821,2200.00
1.00,1.00,0.00,", North York M2M 4M2 ON, Canada",43.7959865,-79.4158363,1600.00
3.00,1.00,0.00,"Harris, whitby L1H 2l7 ON, Canada",43.8884619,-78.955097,1550.00
1.00,1.00,0.00,"75 St Nicholas St, Toronto, ON M4Y 0A5, Canada",43.6676141,-79.3864589,2099.00
1.00,1.00,1.00,", Markham, ON, Canada",43.8561002,-79.3370188,2000.00
1.00,1.00,0.00,"Markham, ON L3R9W1",43.8569862,-79.324551,1900.00
1.00,1.00,1.00,"1235 Bayly Street, Pickering l1w 1l7 ON",43.8275826,-79.0913806,1700.00
